arrival_time,start_time,finish_time,wait_time,queue_length
08-06-2023 11.12,08-06-2023 11.31,2023-06-08 11:43:10,18.75,125.0
05-12-2023 04.30,2023-12-05 04:42,2023-12-05 04:47:47,12.18,11.0
01-03-2024 05.32,01-03-2024 06.04,2024-03-01 06:21:54,31.95,31.0
02-09-2023 03.48,2023-09-02 04:10,2023-09-02 04:14:13,21.77,45.0
18-03-2024 17.21,18-03-2024 17.51,2024-03-18 18:03:02,29.79,43.0
22-11-2023 20.47,22-11-2023 21.19,2023-11-22 21:32:54,32.51,37.0
25-06-2023 03.55,25-06-2023 04.29,2023-06-25 04:38:32,34.04,50.0
02-05-2023 20.42,02-05-2023 20.58,2023-05-02 21:08:27,16.2,17.0
24-12-2023 14.07,24-12-2023 14.33,2023-12-24 14:35:42,25.85,29.0
13-08-2023 07.00,13-08-2023 07.14,2023-08-13 07:27:11,14.01,27.0
06-01-2024 02.43,06-01-2024 03.04,2024-01-06 03:13:14,20.37,29.0
22-09-2023 11.43,22-09-2023 12.02,2023-09-22 12:18:45,18.77,21.0
22-08-2023 11.05,22-08-2023 11.10,2023-08-22 11:28:52,4.95,14.0
06-02-2024 21.30,06-02-2024 21.46,2024-02-06 22:08:04,15.66,13.0
25-06-2023 21.09,25-06-2023 21.40,2023-06-25 21:48:05,30.46,52.0
24-05-2023 02.51,24-05-2023 03.12,2023-05-24 03:17:41,20.18,24.0
30-03-2023 3.02,30-03-2023 3.02,2023-03-30 03:05:32.400000000,3.29,45.0
10-02-2024 19.47,10-02-2024 19.54,2024-02-10 20:12:22,7.37,0.0
21-01-2024 08.23,21-01-2024 08.45,2024-01-21 08:57:22,21.77,23.0
30-03-2023 2.36,30-03-2023 2.41,2023-03-30 02:44:05.400000000,2.94,17.0
30-03-2023 3.02,30-03-2023 3.08,2023-03-30 03:24:37.800000000,16.38,45.0
01-10-2023 03.32,01-10-2023 03.49,2023-10-01 03:56:48,17.26,29.0
30-03-2023 14.12,30-03-2023 14.18,2023-03-30 14:24:06.200000000,5.57,17.0
21-10-2023 11.44,21-10-2023 12.01,21-10-2023 12:07:05.507974,16.27,19.0
01-03-2024 13.29,01-03-2024 13.48,2024-03-01 13:55:09,19.55,17.0
2023/07/25 15:51:15,25-07-2023 16.07,2023-07-25 16:20:00,15.88,27.0
31-03-2023 17.42,31-03-2023 18.11,2023-03-31 18:22:49,29.11,43.0
10-07-2023 01.46,10-07-2023 01.59,2023-07-10 02:02:16,12.23,12.0
,30-06-2023 03.55,2023-06-30 04:04:15,24.83,43.0
2023/12/31 01:18:14,31-12-2023 01.39,2023-12-31 01:56:54,20.89,27.0
23-12-2023 18.37,23-12-2023 19.01,2023-12-23 19:20:05,24.02,39.0
21-06-2023 02.28,21-06-2023 02.39,2023-06-21 02:48:26,11.3,33.0
11-07-2023 09.55,11-07-2023 10.24,2023-07-11 10:38:40,28.95,26.0
2023/07/25 04:52:36,25-07-2023 05.16,2023-07-25 05:24:08,24.31,26.0
10-02-2024 08.36,10-02-2024 09.10,2024-02-10 09:15:59,33.49,46.0
09-11-2023 21.46,2023-11-09 22:19,2023-11-09 22:37:34,32.72,36.0
30-03-2023 5.34,30-03-2023 5.41,2023-03-30 05:52:10.800000000,10.88,50.0
01-01-2024 22.58,01-01-2024 23.22,2024-01-01 23:27:52,23.76,45.0
28-12-2023 05.09,28-12-2023 05.29,2023-12-28 05:37:46,20.75,18.0
10-02-2024 07.46,10-02-2024 08.05,2024-02-10 08:12:25,106.86,190.0
14-05-2023 05.15,14-05-2023 05.38,2023-05-14 05:40:44,22.58,28.0
14-04-2023 16.37,14-04-2023 16.59,2023-04-14 17:15:53,22.01,39.0
29-02-2024 21.09,29-02-2024 21.36,2024-02-29 21:58:26,27.11,29.0
30-03-2023 18.31,30-03-2023 18.36,2023-03-30 18:41:33.000000000,5.15,30.0
05-04-2023 17.40,05-04-2023 17.54,2023-04-05 18:04:43,13.7,34.0
14-12-2023 03.07,14-12-2023 03.27,2023-12-14 03:53:40,20.56,12.0
2023/10/06 12:42:44,06-10-2023 13.18,2023-10-06 13:27:00,35.47,36.0
23-01-2024 00.21,23-01-2024 00.40,2024-01-23 00:55:56,18.68,26.0
25-07-2023 08.47,25-07-2023 09.08,2023-07-25 09:15:37,20.75,25.0
30-03-2023 12.33,30-03-2023 12.40,2023-03-30 12:59:59.200000000,19.87,40.0
19-06-2023 14.49,19-06-2023 15.13,2023-06-19 15:35:40,24.28,
29-12-2023 09.45,29-12-2023 10.07,2023-12-29 10:18:36,21.72,38.0
03-06-2023 12.31,03-06-2023 12.55,2023-06-03 13:05:43,24.24,0.0
21-11-2023 20.38,21-11-2023 21.11,2023-11-21 21:25:00,33.16,47.0
06-11-2023 09.41,06-11-2023 10.05,2023-11-06 10:27:57,23.98,46.0
21-03-2024 18.45,21-03-2024 19.11,2024-03-21 19:20:15,25.53,38.0
2023/04/14 18:22:53,14-04-2023 18.56,2023-04-14 19:13:45,33.34,26.0
17-03-2024 14.26,17-03-2024 14.57,2024-03-17 14:59:03,30.84,50.0
05-04-2023 22.54,05-04-2023 23.13,2023-04-05 23:29:55,18.82,22.0
04-03-2024 05.27,04-03-2024 05.46,2024-03-04 05:49:14,19.63,27.0
22-04-2023 01.04,22-04-2023 01.26,2023-04-22 01:34:12,21.98,31.0
30-03-2023 0.10,30-03-2023 0.20,2023-03-30 00:31:56.199999999,11.87,28.0
09-08-2023 22.29,09-08-2023 22.54,2023-08-09 23:13:14,25.37,39.0
30-03-2023 18.31,30-03-2023 18.32,2023-03-30 18:46:47.400000000,14.39,30.0
09-02-2024 14.47,09-02-2024 15.03,2024-02-09 15:12:23,15.76,42.0
21-01-2024 19.27,2024-01-21 19:53,2024-01-21 20:09:01,25.96,42.0
14-01-2024 13.39,14-01-2024 14.02,14-01-2024 14:08:48.262174,23.35,25.0
17-02-2024 22.49,17-02-2024 23.09,2024-02-17 23:19:18,19.73,45.0
16-07-2023 01.24,16-07-2023 01.46,2023-07-16 01:57:02,21.31,33.0
20-01-2024 13.48,2024-01-20 14:18,2024-01-20 14:24:08,29.63,27.0
04-07-2023 14.02,04-07-2023 14.12,2023-07-04 14:35:38,9.64,221.0
30-08-2023 08.05,30-08-2023 08.18,2023-08-30 08:22:34,12.16,32.0
09-12-2023 20.18,09-12-2023 20.43,2023-12-09 21:01:34,24.68,28.0
14-12-2023 03.46,14-12-2023 04.03,2023-12-14 04:16:15,17.43,8.0
10-12-2023 11.29,10-12-2023 11.43,2023-12-10 11:53:31,14.77,5.0
28-01-2024 11.03,28-01-2024 11.31,2024-01-28 11:42:30,27.45,31.0
30-03-2023 7.14,30-03-2023 7.14,2023-03-30 07:22:55.400000000,8.59,3.0
2023/09/09 07:19:37,2023-09-09 07:39,2023-09-09 07:41:20,19.71,37.0
16-09-2023 06.47,16-09-2023 07.12,2023-09-16 07:18:23,25.06,35.0
30-04-2023 05.39,30-04-2023 06.03,2023-04-30 06:13:06,24.05,34.0
01-01-2024 03.59,01-01-2024 04.22,2024-01-01 04:32:00,22.59,42.0
31-07-2023 11.43,31-07-2023 11.57,2023-07-31 12:05:32,,29.0
19-09-2023 05.03,19-09-2023 05.22,2023-09-19 05:30:10,19.59,34.0
2023/07/31 13:02:43,31-07-2023 13.32,2023-07-31 13:43:58,30.2,49.0
,06-04-2023 17.55,2023-04-06 18:06:14,25.94,
19-01-2024 18.19,2024-01-19 18:46,2024-01-19 19:04:31,27.54,24.0
30-03-2023 8.42,30-03-2023 8.46,2023-03-30 08:47:54.800000000,1.13,47.0
28-06-2023 12.10,28-06-2023 12.28,28-06-2023 12:32:09.320057,17.4,23.0
21-06-2023 07.39,21-06-2023 07.56,2023-06-21 08:14:22,16.61,31.0
24-01-2024 07.33,24-01-2024 07.51,2024-01-24 08:01:15,17.92,17.0
27-08-2023 23.01,27-08-2023 23.28,2023-08-27 23:40:37,27.34,41.0
18-08-2023 00.31,18-08-2023 00.47,2023-08-18 01:02:27,16.46,24.0
30-03-2023 16.45,30-03-2023 16.45,2023-03-30 16:54:51.200000000,9.72,27.0
27-03-2024 09.13,27-03-2024 09.44,2024-03-27 10:00:04,30.47,56.0
20-05-2023 16.32,20-05-2023 16.58,2023-05-20 17:17:12,25.62,21.0
30-03-2023 10.31,30-03-2023 10.33,2023-03-30 10:44:06.200000000,10.72,32.0
30-03-2023 12.33,30-03-2023 12.37,2023-03-30 12:37:46.600000000,0.66,40.0
2023/09/14 07:23:51,14-09-2023 07.52,2023-09-14 08:05:48,29.08,26.0
10-11-2023 11.59,10-11-2023 12.14,2023-11-10 12:21:26,14.76,23.0
25-01-2024 20.45,25-01-2024 21.02,2024-01-25 21:05:29,16.87,33.0
20-06-2023 09.59,20-06-2023 10.05,2023-06-20 10:11:53,6.84,24.0
02-11-2023 06.01,02-11-2023 06.28,2023-11-02 06:40:39,26.88,47.0
02-12-2023 04.13,02-12-2023 04.25,2023-12-02 04:35:05,11.66,4.0
20-05-2023 04.44,20-05-2023 05.03,2023-05-20 05:16:27,18.31,43.0
04-05-2023 17.37,04-05-2023 18.07,2023-05-04 18:17:46,30.23,
2023/03/30 09:31:03,30-03-2023 10.00,2023-03-30 10:02:24,29.24,47.0
2024/03/18 07:35:15,18-03-2024 07.54,2024-03-18 07:56:33,19.3,28.0
02-09-2023 10.38,02-09-2023 11.00,2023-09-02 11:05:51,22.44,40.0
30-03-2023 18.31,30-03-2023 18.31,2023-03-30 18:46:37.800000000,15.23,30.0
31-03-2023 16.37,31-03-2023 17.02,2023-03-31 17:09:26,25.06,52.0
09-09-2023 14.45,2023-09-09 15:04,2023-09-09 15:06:13,18.95,21.0
13-09-2023 09.02,13-09-2023 09.27,2023-09-13 09:32:49,24.76,38.0
18-10-2023 01.11,18-10-2023 01.38,2023-10-18 01:54:40,27.8,52.0
18-07-2023 01.24,2023-07-18 01:57,2023-07-18 02:15:57,32.98,41.0
19-08-2023 16.58,19-08-2023 17.08,2023-08-19 17:15:11,9.87,2.0
24-10-2023 14.38,24-10-2023 14.52,2023-10-24 14:57:07,14.08,26.0
2023/09/12 05:03:04,12-09-2023 05.25,2023-09-12 05:36:43,,26.0
25-02-2024 06.37,25-02-2024 06.59,25-02-2024 07:15:11.323403,21.24,48.0
30-03-2023 16.45,30-03-2023 16.45,2023-03-30 16:59:50.600000000,14.71,27.0
12-04-2023 05.28,12-04-2023 05.44,2023-04-12 05:57:51,16.3,8.0
11-10-2023 19.48,11-10-2023 20.12,2023-10-11 20:14:41,24.63,31.0
19-04-2023 18.43,2023-04-19 18:55,2023-04-19 19:06:45,12.39,12.0
21-08-2023 12.21,21-08-2023 12.50,21-08-2023 13:04:58.089481,29.23,38.0
13-01-2024 16.24,13-01-2024 16.37,2024-01-13 16:50:08,12.6,20.0
15-05-2023 16.24,15-05-2023 16.54,2023-05-15 17:08:13,29.82,54.0
20-12-2023 16.24,20-12-2023 16.51,20-12-2023 17:01:59.376098,27.63,43.0
30-03-2023 17.34,30-03-2023 17.36,2023-03-30 17:48:13.400000000,11.34,16.0
,2023-07-03 21:57,2023-07-03 22:04:30,16.89,17.0
12-09-2023 01.02,12-09-2023 01.36,2023-09-12 01:42:41,33.83,46.0
29-02-2024 11.59,29-02-2024 12.23,2024-02-29 12:30:25,24.64,35.0
28-12-2023 18.01,28-12-2023 18.31,2023-12-28 18:45:21,29.69,39.0
26-03-2024 21.57,26-03-2024 22.27,2024-03-26 22:38:18,30.09,35.0
17-06-2023 12.25,17-06-2023 12.41,2023-06-17 12:50:29,16.48,31.0
02-06-2023 22.40,02-06-2023 22.58,2023-06-02 23:10:01,17.38,15.0
30-03-2023 3.02,30-03-2023 3.05,2023-03-30 03:10:53.400000000,5.64,45.0
27-06-2023 15.19,27-06-2023 15.28,2023-06-27 15:45:40,9.39,21.0
12-02-2024 03.09,12-02-2024 03.33,2024-02-12 03:46:27,23.95,24.0
22-11-2023 13.16,2023-11-22 13:32,2023-11-22 13:46:03,15.78,
08-09-2023 22.32,08-09-2023 22.59,2023-09-08 23:12:33,27.44,45.0
19-06-2023 22.02,19-06-2023 22.34,2023-06-19 22:44:14,31.77,46.0
12-02-2024 23.52,13-02-2024 00.16,2024-02-13 00:20:04,24.54,35.0
07-07-2023 23.35,08-07-2023 00.07,2023-07-08 00:16:56,32.52,51.0
11-09-2023 13.49,11-09-2023 14.10,2023-09-11 14:18:39,21.06,23.0
30-04-2023 08.31,30-04-2023 08.37,2023-04-30 08:49:26,6.12,10.0
09-05-2023 09.49,09-05-2023 10.08,2023-05-09 10:25:26,19.24,34.0
06-05-2023 17.16,06-05-2023 17.40,2023-05-06 17:56:29,24.1,36.0
03-03-2024 07.27,03-03-2024 07.50,03-03-2024 08:00:37.201624,22.93,22.0
16-09-2023 13.28,16-09-2023 13.48,2023-09-16 14:04:32,19.88,37.0
09-07-2023 12.05,09-07-2023 12.15,2023-07-09 12:19:27,40.7,15.0
05-10-2023 21.46,05-10-2023 21.58,2023-10-05 22:09:33,11.48,14.0
28-10-2023 19.03,28-10-2023 19.26,2023-10-28 19:42:51,22.84,34.0
23-04-2023 07.13,23-04-2023 07.34,2023-04-23 07:39:57,20.96,48.0
12-06-2023 14.41,12-06-2023 15.04,2023-06-12 15:17:54,22.88,36.0
01-06-2023 19.28,01-06-2023 19.45,2023-06-01 20:02:01,17.14,30.0
22-01-2024 01.18,22-01-2024 01.43,2024-01-22 01:55:36,24.65,42.0
28-12-2023 13.55,28-12-2023 14.15,2023-12-28 14:24:24,20.91,44.0
30-03-2023 15.45,30-03-2023 15.45,2023-03-30 15:59:17.800000000,13.48,25.0
14-06-2023 01.34,2023-06-14 01:56,2023-06-14 02:09:10,22.61,42.0
29-07-2023 02.17,29-07-2023 02.26,2023-07-29 02:30:03,9.17,23.0
29-08-2023 19.35,29-08-2023 20.03,2023-08-29 20:21:17,27.85,33.0
17-04-2023 10.51,17-04-2023 11.21,2023-04-17 11:35:24,30.11,50.0
14-03-2024 20.48,14-03-2024 21.20,2024-03-14 21:37:08,31.61,41.0
06-02-2024 00.29,06-02-2024 00.52,2024-02-06 01:03:12,22.21,22.0
12-01-2024 04.41,12-01-2024 04.53,2024-01-12 05:02:20,,22.0
24-09-2023 14.07,24-09-2023 14.29,2023-09-24 14:39:31,22.16,29.0
30-03-2023 22.00,30-03-2023 22.04,2023-03-30 22:16:50.800000000,12.68,12.0
11-11-2023 10.30,11-11-2023 10.59,2023-11-11 11:12:49,29.98,50.0
24-06-2023 18.03,24-06-2023 18.21,2023-06-24 18:39:29,18.31,16.0
19-08-2023 10.49,19-08-2023 11.09,2023-08-19 11:16:33,19.16,25.0
09-07-2023 07.09,09-07-2023 07.34,2023-07-09 07:36:54,24.94,35.0
29-10-2023 10.36,29-10-2023 11.01,2023-10-29 11:14:21,25.61,28.0
18-04-2023 11.17,18-04-2023 11.42,2023-04-18 11:54:15,25.14,51.0
04-10-2023 07.26,04-10-2023 07.54,2023-10-04 08:02:23,28.17,28.0
2023/12/27 14:02:37,27-12-2023 14.24,2023-12-27 14:31:42,21.6,32.0
27-03-2024 22.29,27-03-2024 22.50,2024-03-27 23:04:41,21.02,22.0
24-07-2023 11.46,24-07-2023 12.08,2023-07-24 12:17:41,22.28,28.0
2023/08/17 13:33:02,17-08-2023 14.00,2023-08-17 14:08:03,27.65,25.0
13-05-2023 19.31,13-05-2023 19.48,13-05-2023 20:00:33.443149,17.34,30.0
22-04-2023 05.51,22-04-2023 06.05,2023-04-22 06:11:42,13.49,29.0
2024/01/08 10:34:16,2024-01-08 10:55,2024-01-08 11:06:40,20.81,
21-01-2024 10.28,2024-01-21 10:43,2024-01-21 10:45:44,14.94,27.0
2024/03/09 04:26:35,09-03-2024 04.50,2024-03-09 05:00:41,24.34,28.0
11-03-2024 19.33,11-03-2024 20.00,2024-03-11 20:14:48,26.91,28.0
15-05-2023 19.02,15-05-2023 19.23,2023-05-15 19:34:31,20.87,20.0
09-06-2023 05.27,09-06-2023 05.55,2023-06-09 05:57:15,27.95,62.0
19-10-2023 06.54,19-10-2023 07.23,2023-10-19 07:36:36,28.98,27.0
30-05-2023 02.17,30-05-2023 02.38,2023-05-30 02:49:04,21.44,50.0
19-10-2023 00.23,19-10-2023 00.41,2023-10-19 00:55:24,17.74,14.0
17-09-2023 07.28,17-09-2023 07.55,2023-09-17 08:13:22,27.0,127.0
2023/04/22 10:38:10,22-04-2023 11.00,22-04-2023 11:05:56.785110,22.27,29.0
30-03-2023 13.55,30-03-2023 14.05,2023-03-30 14:11:39.400000000,5.89,25.0
19-08-2023 00.39,19-08-2023 00.58,2023-08-19 01:00:44,19.51,32.0
28-10-2023 16.27,28-10-2023 17.00,2023-10-28 17:16:28,32.19,46.0
19-08-2023 02.43,19-08-2023 03.03,2023-08-19 03:16:36,19.53,29.0
26-01-2024 02.12,26-01-2024 02.34,2024-01-26 02:47:09,21.66,53.0
2023/08/28 03:02:53,28-08-2023 03.28,2023-08-28 03:30:25,25.15,40.0
25-03-2024 00.36,25-03-2024 00.54,2024-03-25 01:18:44,18.27,23.0
02-02-2024 19.24,02-02-2024 19.54,2024-02-02 20:07:34,29.77,38.0
30-09-2023 10.23,30-09-2023 10.36,2023-09-30 10:40:08,12.57,21.0
28-07-2023 02.51,28-07-2023 03.06,2023-07-28 03:10:44,14.84,28.0
30-03-2023 6.51,30-03-2023 6.57,2023-03-30 07:15:21.400000000,17.69,24.0
06-07-2023 00.20,06-07-2023 00.54,2023-07-06 01:11:46,33.27,55.0
02-05-2023 01.38,02-05-2023 02.07,2023-05-02 02:17:43,28.92,51.0
2023/05/25 08:54:46,25-05-2023 09.22,2023-05-25 09:32:27,27.89,55.0
31-10-2023 02.42,31-10-2023 03.08,2023-10-31 03:10:56,26.3,35.0
27-01-2024 18.45,27-01-2024 19.00,2024-01-27 19:14:19,15.21,19.0
26-02-2024 02.23,26-02-2024 02.43,2024-02-26 02:51:25,20.29,10.0
30-03-2023 0.10,30-03-2023 0.17,2023-03-30 00:24:37.599999999,7.56,28.0
12-05-2023 01.53,12-05-2023 02.04,2023-05-12 02:08:08,10.63,8.0
,30-09-2023 01.37,2023-09-30 01:51:22,30.24,41.0
03-11-2023 20.49,03-11-2023 21.28,2023-11-03 21:44:30,38.41,35.0
30-03-2023 6.51,30-03-2023 6.59,2023-03-30 07:09:05.800000000,9.43,24.0
21-11-2023 13.28,21-11-2023 13.43,2023-11-21 13:52:56,15.08,28.0
30-03-2023 13.55,30-03-2023 13.57,2023-03-30 14:12:24.400000000,14.64,25.0
30-03-2023 13.55,30-03-2023 14.04,2023-03-30 14:12:14.800000000,7.48,25.0
07-03-2024 23.37,08-03-2024 00.11,2024-03-08 00:37:05,33.43,51.0
15-10-2023 07.36,15-10-2023 07.52,2023-10-15 08:02:15,16.41,35.0
05-01-2024 19.48,2024-01-05 20:11,2024-01-05 20:13:03,22.73,30.0
,30-03-2023 20.00,2023-03-30 20:14:59.800000000,14.83,12.0
19-01-2024 00.26,2024-01-19 00:53,2024-01-19 01:03:13,26.37,51.0
14-08-2023 10.02,14-08-2023 10.22,2023-08-14 10:37:47,20.61,28.0
21-05-2023 05.02,21-05-2023 05.27,2023-05-21 05:36:31,25.42,26.0
2023/11/11 23:03:53,11-11-2023 23.23,2023-11-11 23:27:16,19.54,42.0
19-06-2023 17.55,19-06-2023 18.11,2023-06-19 18:16:08,15.41,35.0
06-05-2023 03.48,06-05-2023 04.11,2023-05-06 04:25:10,22.75,40.0
12-01-2024 07.44,12-01-2024 08.08,2024-01-12 08:17:22,24.22,34.0
29-08-2023 01.40,29-08-2023 01.58,2023-08-29 02:08:12,18.59,11.0
04-03-2024 12.39,04-03-2024 13.00,2024-03-04 13:02:54,21.08,29.0
18-12-2023 17.04,18-12-2023 17.28,18-12-2023 17:32:43.825790,24.42,50.0
29-06-2023 02.12,29-06-2023 02.38,29-06-2023 02:53:23.803095,25.49,25.0
28-03-2024 13.54,28-03-2024 14.03,2024-03-28 14:17:43,8.91,20.0
24-02-2024 02.14,2024-02-24 02:32,2024-02-24 02:41:31,17.78,24.0
25-11-2023 21.38,2023-11-25 21:57,25-11-2023 22:09:47.197781,19.13,34.0
23-01-2024 05.42,23-01-2024 06.06,2024-01-23 06:12:45,23.81,31.0
2023/11/26 19:55:33,26-11-2023 20.14,2023-11-26 20:28:32,18.56,38.0
16-05-2023 05.23,16-05-2023 05.40,2023-05-16 05:42:06,17.01,6.0
2023/09/20 08:22:11,20-09-2023 08.39,20-09-2023 08:55:16.567183,17.37,47.0
14-12-2023 00.26,2023-12-14 00:45,2023-12-14 00:59:09,19.68,32.0
29-02-2024 01.11,29-02-2024 01.25,2024-02-29 01:27:14,13.14,12.0
01-11-2023 15.21,01-11-2023 15.49,2023-11-01 15:58:39,27.66,48.0
23-11-2023 07.45,23-11-2023 08.09,2023-11-23 08:12:17,23.24,239.0
11-11-2023 23.14,11-11-2023 23.53,2023-11-12 00:04:00,38.95,42.0
22-02-2024 06.59,2024-02-22 07:37,2024-02-22 07:53:30,37.89,64.0
14-12-2023 03.54,14-12-2023 04.19,2023-12-14 04:21:57,25.09,37.0
30-03-2023 2.36,30-03-2023 2.45,2023-03-30 03:01:06.600000000,15.96,17.0
25-07-2023 08.54,25-07-2023 09.13,2023-07-25 09:32:24,19.31,37.0
30-03-2023 8.42,30-03-2023 8.46,2023-03-30 08:58:37.400000000,11.84,187.0
05-12-2023 02.56,05-12-2023 03.23,2023-12-05 03:26:07,26.96,37.0
01-12-2023 06.51,2023-12-01 07:15,2023-12-01 07:32:45,24.13,58.0
06-04-2023 09.39,06-04-2023 10.09,2023-04-06 10:13:20,29.99,46.0
18-06-2023 21.01,2023-06-18 21:21,18-06-2023 21:31:56.917046,20.25,35.0
30-03-2023 3.02,30-03-2023 3.12,2023-03-30 03:15:01.799999999,2.78,45.0
15-01-2024 13.12,15-01-2024 13.37,2024-01-15 13:44:22,24.95,32.0
10-10-2023 01.05,10-10-2023 01.25,2023-10-10 01:35:34,19.84,30.0
30-07-2023 18.51,30-07-2023 19.18,2023-07-30 19:27:10,26.39,40.0
24-08-2023 13.37,24-08-2023 13.52,2023-08-24 14:03:53,14.63,17.0
10-04-2023 08.20,10-04-2023 08.44,2023-04-10 08:57:00,24.18,39.0
27-09-2023 18.02,27-09-2023 18.18,2023-09-27 18:25:16,15.58,12.0
22-03-2024 13.41,22-03-2024 14.10,2024-03-22 14:27:26,28.89,52.0
16-02-2024 08.33,16-02-2024 08.53,2024-02-16 08:56:16,20.68,31.0
04-07-2023 19.26,04-07-2023 19.39,04-07-2023 19:49:37.511174,13.69,12.0
22-08-2023 11.29,22-08-2023 12.00,2023-08-22 12:11:19,30.91,39.0
30-03-2023 16.45,30-03-2023 16.51,2023-03-30 16:56:32.000000000,5.4,27.0
04-10-2023 12.21,04-10-2023 12.42,2023-10-04 12:55:54,21.42,39.0
05-06-2023 06.43,05-06-2023 06.58,2023-06-05 07:04:28,14.84,19.0
24-10-2023 07.46,24-10-2023 08.05,2023-10-24 08:15:04,19.21,30.0
02-12-2023 11.12,02-12-2023 11.33,2023-12-02 11:44:52,21.65,17.0
30-08-2023 00.59,30-08-2023 01.15,2023-08-30 01:19:51,15.68,14.0
11-11-2023 03.35,11-11-2023 04.09,2023-11-11 04:14:30,34.13,45.0
07-10-2023 15.56,07-10-2023 16.19,2023-10-07 16:32:26,22.72,27.0
19-11-2023 15.07,2023-11-19 15:29,2023-11-19 15:51:02,22.18,27.0
16-06-2023 23.26,16-06-2023 23.50,2023-06-17 00:09:46,24.23,25.0
2023/07/09 04:25:20,09-07-2023 04.42,2023-07-09 04:52:14,17.63,25.0
25-02-2024 09.21,25-02-2024 09.49,2024-02-25 09:55:17,27.88,46.0
30-03-2023 10.31,30-03-2023 10.31,2023-03-30 10:43:34.400000000,12.19,32.0
20-08-2023 20.42,20-08-2023 21.05,2023-08-20 21:28:57,23.42,51.0
29-04-2023 20.19,29-04-2023 20.38,2023-04-29 20:55:32,18.69,28.0
22-01-2024 12.24,22-01-2024 12.53,2024-01-22 13:07:28,29.15,44.0
17-10-2023 20.33,17-10-2023 21.05,2023-10-17 21:10:36,31.73,48.0
08-12-2023 21.12,08-12-2023 21.30,2023-12-08 21:37:00,18.59,28.0
27-11-2023 16.15,27-11-2023 16.34,2023-11-27 16:44:11,18.96,13.0
07-03-2024 05.38,07-03-2024 06.03,2024-03-07 06:16:48,24.59,
01-07-2023 23.26,01-07-2023 23.51,2023-07-02 00:04:16,25.12,46.0
07-08-2023 13.27,07-08-2023 13.49,2023-08-07 14:00:37,21.12,43.0
30-03-2023 17.34,30-03-2023 17.37,2023-03-30 17:49:18.800000000,11.43,16.0
06-02-2024 08.03,06-02-2024 08.18,06-02-2024 08:26:21.787258,15.18,19.0
23-11-2023 01.56,23-11-2023 02.23,2023-11-23 02:40:44,27.03,42.0
21-12-2023 13.17,2023-12-21 13:30,2023-12-21 13:40:38,12.58,14.0
03-02-2024 16.04,03-02-2024 16.23,03-02-2024 16:37:10.464105,18.63,29.0
30-03-2023 20.49,30-03-2023 20.59,2023-03-30 21:02:36.800000000,2.68,22.0
23-01-2024 23.50,24-01-2024 00.21,2024-01-24 00:25:34,30.57,54.0
01-09-2023 01.12,01-09-2023 01.46,2023-09-01 01:56:59,33.67,37.0
30-03-2023 22.00,30-03-2023 22.06,2023-03-30 22:24:42.399999999,18.54,12.0
30-03-2023 22.00,30-03-2023 22.00,2023-03-30 22:05:35.799999999,5.43,12.0
30-01-2024 20.39,30-01-2024 21.03,2024-01-30 21:19:12,23.92,37.0
14-07-2023 08.12,14-07-2023 08.48,2023-07-14 08:52:23,35.63,54.0
26-01-2024 20.46,26-01-2024 21.13,2024-01-26 21:24:40,27.01,36.0
30-03-2023 8.42,30-03-2023 8.50,2023-03-30 08:56:25.400000000,5.64,47.0
08-09-2023 07.38,08-09-2023 07.54,2023-09-08 08:01:40,16.02,21.0
11-01-2024 05.46,11-01-2024 06.21,2024-01-11 06:37:26,35.3,55.0
03-02-2024 08.34,03-02-2024 08.51,2024-02-03 08:59:08,17.04,15.0
30-03-2023 8.42,30-03-2023 8.47,2023-03-30 08:58:27.800000000,10.68,47.0
06-10-2023 11.48,06-10-2023 12.17,2023-10-06 12:29:50,29.26,25.0
01-01-2024 14.32,01-01-2024 14.51,2024-01-01 14:56:37,18.19,31.0
2023/12/28 00:33:36,28-12-2023 00.43,2023-12-28 00:58:03,10.32,17.0
30-03-2023 22.00,30-03-2023 22.07,2023-03-30 22:18:54.400000000,11.74,12.0
07-05-2023 04.35,07-05-2023 04.48,2023-05-07 04:52:32,12.49,21.0
2023/11/23 14:50:44,2023-11-23 15:19,2023-11-23 15:23:50,28.4,58.0
11-08-2023 21.36,11-08-2023 22.01,2023-08-11 22:09:05,24.66,35.0
12-05-2023 06.02,2023-05-12 06:23,2023-05-12 06:33:41,21.58,35.0
07-09-2023 01.12,2023-09-07 01:23,2023-09-07 01:31:43,10.73,17.0
22-12-2023 14.29,22-12-2023 14.20,2023-12-22 14:31:04,8.85,16.0
30-03-2023 21.09,30-03-2023 21.10,2023-03-30 21:25:54.600000000,15.06,44.0
06-09-2023 08.11,06-09-2023 08.39,2023-09-06 08:53:04,27.93,33.0
11-11-2023 06.37,11-11-2023 06.50,2023-11-11 06:54:57,12.67,32.0
06-02-2024 12.42,06-02-2024 13.17,2024-02-06 13:27:59,34.53,44.0
2023/12/30 18:41:35,30-12-2023 19.01,2023-12-30 19:13:08,20.05,31.0
02-05-2023 20.58,02-05-2023 21.18,2023-05-02 21:23:10,20.51,
10-01-2024 03.06,2024-01-10 03:26,2024-01-10 03:41:50,19.97,14.0
07-04-2023 12.11,2023-04-07 12:38,2023-04-07 12:50:58,26.42,43.0
