arrival_time,start_time,finish_time,wait_time,queue_length
27-04-2023 10.47,27-04-2023 11.10,2023-04-27 11:19:38,23.6,40.0
11-10-2023 13.51,11-10-2023 14.04,2023-10-11 14:18:37,13.24,25.0
04-11-2024 09.40,04-11-2024 09.53,2024-11-04 10:07:28,13.47,10.0
21-08-2023 11.04,21-08-2023 11.24,2023-08-21 11:29:13,20.29,25.0
02-05-2024 11.13,02-05-2024 11.37,2024-05-02 11:44:10,24.98,25.0
04-11-2023 09.09,04-11-2023 09.42,2023-11-04 09:47:27,33.45,52.0
2023/10/03 11:09:00,03-10-2023 11.28,2023-10-03 11:36:46,19.74,36.0
18-04-2024 12.27,18-04-2024 12.46,2024-04-18 12:59:08,19.43,31.0
2024/11/12 12:29:00,12-11-2024 12.57,2024-11-12 13:02:57,28.4,40.0
,23-02-2024 12.17,2024-02-23 12:19:26,,48.0
19-10-2024 13.00,19-10-2024 13.01,2024-10-19 13:02:00,1.0,17.0
2023/03/20 13:14:00,20-03-2023 13.39,2023-03-20 13:52:40,25.94,50.0
06-05-2023 10.53,06-05-2023 11.22,2023-05-06 11:35:23,29.44,166.0
07-04-2023 09.27,07-04-2023 09.43,2023-04-07 09:52:15,15.79,37.0
13-07-2023 09.22,13-07-2023 09.40,2023-07-13 09:48:44,18.15,26.0
10-08-2024 11.08,10-08-2024 11.34,2024-08-10 11:44:02,,55.0
08-05-2024 11.01,08-05-2024 11.31,2024-05-08 11:44:04,30.94,50.0
2023/03/18 12:45:00,18-03-2023 12.59,2023-03-18 13:00:00,14.0,20.0
26-04-2023 11.13,26-04-2023 11.42,2023-04-26 11:51:16,29.66,50.0
14-04-2023 14.12,14-04-2023 14.20,2023-04-14 14:26:40,8.29,17.0
21-02-2024 13.11,21-02-2024 13.28,2024-02-21 13:40:51,17.08,9.0
10-05-2024 12.09,10-05-2024 12.35,2024-05-10 12:46:49,26.34,47.0
08-02-2024 09.08,08-02-2024 09.42,2024-02-08 09:54:54,34.45,46.0
12-07-2024 12.32,12-07-2024 12.33,2024-07-12 12:40:31,1.0,40.0
08-06-2023 12.48,08-06-2023 13.24,2023-06-08 13:40:13,36.75,45.0
2024/04/23 14:08:00,23-04-2024 14.15,2024-04-23 14:21:59,7.03,146.0
29-12-2023 10.55,29-12-2023 11.17,2023-12-29 11:28:27,22.94,33.0
03-02-2023 09.30,03-02-2023 09.52,2023-02-03 10:04:59,22.54,31.0
12-01-2023 14.37,12-01-2023 15.00,2023-01-12 15:10:31,23.84,26.0
01-11-2023 10.02,01-11-2023 10.08,2023-11-01 10:17:40,6.92,5.0
19-12-2023 15.40,19-12-2023 15.44,2023-12-19 15:45:00,4.0,25.0
2023/12/08 13:12:00,08-12-2023 13.35,2023-12-08 13:48:51,23.97,28.0
27-11-2023 14.59,27-11-2023 15.26,2023-11-27 15:35:32,27.25,32.0
14-09-2024 10.19,14-09-2024 10.34,2024-09-14 10:45:59,15.46,32.0
09-06-2023 12.26,09-06-2023 12.28,2023-06-09 12:40:21,2.33,40.0
17-01-2023 14.39,17-01-2023 15.09,2023-01-17 15:14:33,30.78,47.0
2024/09/07 13:00:00,07-09-2024 13.01,2024-09-07 13:02:00,1.0,36.0
18-05-2023 10.25,18-05-2023 10.37,2023-05-18 10:46:56,11.38,5.0
18-07-2024 13.53,18-07-2024 14.07,2024-07-18 14:15:25,14.29,44.0
2023/11/03 13:58:00,03-11-2023 14.06,2023-11-03 14:15:12,8.38,25.0
19-06-2024 9.24,19-06-2024 09.38,2024-06-19 09:50:45,14.38,34.0
2024/07/04 12:53:00,04-07-2024 13.23,2024-07-04 13:36:59,30.92,57.0
16-05-2024 14.21,16-05-2024 14.41,2024-05-16 14:48:56,20.03,28.0
2024/11/23 12:19:00,23-11-2024 12.44,2024-11-23 12:58:05,25.8,43.0
30-08-2024 09.07,30-08-2024 09.27,2024-08-30 09:41:55,20.4,23.0
01-08-2023 13.19,01-08-2023 13.40,2023-08-01 13:59:59,21.5,36.0
23-12-2023 13.00,23-12-2023 13.01,2023-12-23 13:02:00,1.0,25.0
15-04-2023 13.00,15-04-2023 13.01,2023-04-15 13:02:00,1.0,14.0
26-01-2023 12.35,26-01-2023 12.41,2023-01-26 12:53:36,7.0,31.0
23-10-2023 10.31,23-10-2023 10.53,2023-10-23 11:11:04,22.77,32.0
20-06-2023 13.25,20-06-2023 13.52,2023-06-20 14:02:44,27.43,54.0
2023/10/27 09:41:00,27-10-2023 09.50,2023-10-27 09:56:18,9.2,10.0
2023/01/21 12:13:00,21-01-2023 12.37,2023-01-21 12:41:50,24.05,33.0
19-06-2024 15.26,19-06-2024 15.44,2024-06-19 15:45:00,17.37,41.0
2024/08/28 12:02:00,28-08-2024 12.16,2024-08-28 12:28:36,14.25,23.0
13-05-2023 09.01,13-05-2023 09.24,2023-05-13 09:39:25,23.7,24.0
15-06-2024 11.23,15-06-2024 11.41,2024-06-15 11:50:31,18.36,30.0
2023/06/05 10:38:00,05-06-2023 10.48,2023-06-05 10:58:39,10.72,32.0
20-02-2024 11.44,20-02-2024 12.10,2024-02-20 12:19:18,26.98,30.0
17-04-2023 15.33,17-04-2023 15.44,2023-04-17 15:45:00,11.16,37.0
20-08-2024 15.02,20-08-2024 15.35,2024-08-20 15:38:33,33.56,49.0
22-04-2023 11.03,22-04-2023 11.17,2023-04-22 11:20:12,14.24,28.0
2023/01/28 13:00:00,28-01-2023 13.01,2023-01-28 13:02:00,1.0,10.0
29-08-2023 09.08,29-08-2023 09.41,2023-08-29 09:49:47,33.34,52.0
14-09-2023 14.10,14-09-2023 14.33,2023-09-14 14:42:17,23.41,10.0
,25-01-2023 11.02,2023-01-25 11:13:30,24.99,32.0
21-12-2023 13.38,21-12-2023 13.57,2023-12-21 14:09:31,19.85,17.0
05-10-2023 12.14,05-10-2023 12.35,2023-10-05 12:47:45,21.99,31.0
29-04-2024 11.16,29-04-2024 11.41,2024-04-29 11:50:42,25.48,30.0
2023/06/02 14:27:00,02-06-2023 14.41,2023-06-02 14:56:21,14.91,17.0
17-08-2024 11.24,17-08-2024 11.58,2024-08-17 12:15:54,34.43,56.0
2024/08/02 11:23:00,02-08-2024 11.51,2024-08-02 12:10:09,28.16,45.0
27-05-2023 13.00,27-05-2023 13.01,2023-05-27 13:02:00,1.0,33.0
2024/06/25 10:03:00,25-06-2024 10.18,2024-06-25 10:30:53,15.78,34.0
17-05-2024 09.55,17-05-2024 10.08,2024-05-17 10:22:03,13.35,10.0
31-08-2024 12.52,31-08-2024 12.59,2024-08-31 13:00:00,7.0,29.0
09-04-2024 13.47,09-04-2024 14.01,2024-04-09 14:11:22,14.86,15.0
27-06-2023 15.06,27-06-2023 15.16,2023-06-27 15:38:52,10.18,20.0
2023/07/19 14:04:00,19-07-2023 14.14,2023-07-19 14:25:29,10.63,17.0
22-02-2023 09.47,22-02-2023 10.11,2023-02-22 10:22:35,24.67,26.0
2024/05/13 09:40:00,13-05-2024 10.02,2024-05-13 10:07:25,22.85,53.0
07-06-2023 12.50,07-06-2023 13.18,2023-06-07 13:34:07,28.52,41.0
04-07-2024 09.45,04-07-2024 10.05,2024-07-04 10:21:12,20.16,21.0
10-04-2024 12.34,10-04-2024 12.58,2024-04-10 13:06:13,24.02,30.0
11-11-2023 13.00,11-11-2023 13.01,2023-11-11 13:02:00,1.0,12.0
07-08-2024 13.10,07-08-2024 13.27,2024-08-07 13:38:29,17.6,27.0
05-10-2023 12.29,05-10-2023 13.01,2023-10-05 13:15:18,32.36,62.0
2023/04/28 12:19:00,28-04-2023 12.54,2023-04-28 12:56:33,35.95,44.0
16-05-2024 10.10,16-05-2024 10.34,2024-05-16 10:47:07,24.27,29.0
20-03-2024 10.09,20-03-2024 10.34,2024-03-20 10:48:41,25.6,37.0
10-05-2024 12.09,10-05-2024 12.45,2024-05-10 13:01:13,36.34,54.0
12-08-2023 10.39,12-08-2023 10.54,2023-08-12 11:01:05,15.21,25.0
18-03-2024 14.03,18-03-2024 14.44,2024-03-18 14:55:07,41.9,71.0
07-11-2024 15.45,07-11-2024 15.46,2024-11-07 15:47:00,1.0,25.0
16-02-2023 14.25,16-02-2023 14.41,2023-02-16 14:52:26,16.13,37.0
18-01-2024 14.17,18-01-2024 14.49,2024-01-18 15:06:45,32.57,51.0
05-06-2024 14.08,05-06-2024 14.16,2024-06-05 14:27:51,8.58,25.0
21-09-2024 12.46,21-09-2024 12.51,2024-09-21 13:00:00,5.0,13.0
07-05-2024 11.29,07-05-2024 11.51,2024-05-07 11:53:51,22.23,15.0
16-01-2024 13.54,16-01-2024 14.18,2024-01-16 14:27:07,24.11,29.0
04-07-2023 14.49,04-07-2023 15.15,2023-07-04 15:28:13,26.49,71.0
23-09-2023 13.00,23-09-2023 13.01,2023-09-23 13:02:00,1.0,39.0
2024/04/03 09:41:00,03-04-2024 09.53,2024-04-03 10:06:03,12.15,10.0
10-02-2024 13.00,10-02-2024 13.01,2024-02-10 13:02:00,1.0,38.0
20-09-2023 09.10,20-09-2023 09.47,2023-09-20 09:57:36,37.31,44.0
16-05-2024 11.53,16-05-2024 12.18,2024-05-16 12:30:37,25.63,45.0
16-06-2023 13.55,16-06-2023 14.13,2023-06-16 14:23:30,18.05,32.0
28-10-2024 11.34,28-10-2024 12.04,2024-10-28 12:26:12,30.5,45.0
2024/09/30 10:19:00,30-09-2024 10.57,2024-09-30 11:13:00,38.45,34.0
2023/01/25 11:20:00,25-01-2023 11.46,2023-01-25 12:04:15,26.85,47.0
22-10-2024 10.31,22-10-2024 10.40,2024-10-22 10:43:47,9.94,11.0
15-03-2024 12.34,15-03-2024 13.00,2024-03-15 13:13:50,26.57,39.0
18-11-2024 14.55,18-11-2024 15.10,2024-11-18 15:19:23,15.29,19.0
19-09-2023 13.58,19-09-2023 14.30,2023-09-19 14:36:22,31.93,47.0
14-08-2023 13.54,14-08-2023 14.23,2023-08-14 14:41:47,29.31,34.0
13-12-2023 10.17,13-12-2023 10.26,2023-12-13 10:33:35,9.61,32.0
09-04-2024 12.16,09-04-2024 12.40,2024-04-09 12:52:22,24.71,45.0
23-10-2023 14.07,23-10-2023 14.38,2023-10-23 15:03:59,31.73,30.0
09-06-2023 12.31,09-06-2023 12.36,2023-06-09 12:42:45,5.16,40.0
04-05-2024 10.58,04-05-2024 11.10,2024-05-04 11:18:45,12.1,22.0
10-08-2023 10.15,10-08-2023 10.42,2023-08-10 10:57:17,27.94,31.0
28-03-2024 13.44,28-03-2024 14.03,2024-03-28 14:11:43,19.45,17.0
17-08-2024 10.25,17-08-2024 10.47,2024-08-17 10:53:51,22.28,29.0
16-02-2023 12.22,16-02-2023 12.40,2023-02-16 12:50:50,18.87,31.0
13-04-2024 13.00,13-04-2024 13.01,2024-04-13 13:02:00,1.0,25.0
15-07-2024 15.03,15-07-2024 15.29,2024-07-15 15:40:43,26.7,31.0
12-10-2023 13.08,12-10-2023 13.26,2023-10-12 13:38:08,18.83,34.0
23-01-2023 10.36,23-01-2023 11.12,2023-01-23 11:25:33,36.78,39.0
08-08-2023 09.41,08-08-2023 09.55,2023-08-08 09:57:57,14.78,26.0
10-01-2023 15.45,10-01-2023 15.46,2023-01-10 15:47:00,1.0,25.0
2024/02/01 12:17:00,01-02-2024 12.40,2024-02-01 12:45:44,23.84,40.0
03-10-2024 14.15,03-10-2024 14.25,2024-10-03 14:41:04,10.92,17.0
2024/10/14 11:18:00,14-10-2024 11.45,2024-10-14 11:52:38,27.36,64.0
05-12-2023 12.11,05-12-2023 12.29,2023-12-05 12:35:23,18.54,32.0
15-08-2024 15.11,15-08-2024 15.33,2024-08-15 15:38:10,22.6,25.0
09-07-2024 15.41,09-07-2024 15.44,2024-07-09 15:45:00,3.0,25.0
20-05-2023 9.03,20-05-2023 09.13,2023-05-20 09:19:07,10.08,6.0
26-07-2024 13.45,26-07-2024 13.57,2024-07-26 14:11:12,,25.0
10-10-2024 09.29,10-10-2024 09.52,2024-10-10 10:13:49,,
23-08-2023 12.32,23-08-2023 12.39,2023-08-23 12:47:58,7.67,40.0
10-10-2024 10.40,10-10-2024 10.54,2024-10-10 11:04:18,14.9,15.0
01-02-2024 14.01,01-02-2024 14.29,2024-02-01 14:48:20,28.65,40.0
18-11-2023 13.00,18-11-2023 13.01,2023-11-18 13:02:00,1.0,17.0
09-09-2023 13.00,09-09-2023 13.01,2023-09-09 13:02:00,1.0,20.0
,28-02-2024 15.30,2024-02-28 15:41:40,21.53,41.0
01-03-2024 11.55,01-03-2024 12.29,2024-03-01 12:32:52,34.0,48.0
15-08-2024 13.49,15-08-2024 13.56,2024-08-15 14:01:55,7.22,25.0
07-01-2023 12.40,07-01-2023 12.59,2023-01-07 13:00:00,18.2,27.0
29-10-2024 15.42,29-10-2024 15.44,2024-10-29 15:45:00,2.0,27.0
26-12-2023 09.07,26-12-2023 09.31,2023-12-26 09:41:06,24.38,36.0
11-05-2024 10.56,11-05-2024 11.13,2024-05-11 11:26:04,17.66,3.0
27-09-2023 14.34,27-09-2023 14.42,2023-09-27 15:00:34,8.34,0.0
03-04-2024 11.21,03-04-2024 11.47,2024-04-03 11:56:49,26.09,29.0
26-12-2023 10.31,26-12-2023 10.35,2023-12-26 10:41:53,4.98,32.0
26-04-2023 10.26,26-04-2023 10.57,2023-04-26 11:07:26,31.06,31.0
06-05-2024 13.40,06-05-2024 14.08,2024-05-06 14:11:37,28.72,47.0
2024/10/30 12:23:00,30-10-2024 12.42,2024-10-30 12:51:34,19.02,33.0
2023/10/28 13:00:00,28-10-2023 13.01,2023-10-28 13:02:00,1.0,38.0
16-04-2024 09.00,16-04-2024 09.22,2024-04-16 09:29:09,22.04,29.0
02-02-2023 12.19,02-02-2023 12.32,2023-02-02 12:41:53,13.18,31.0
01-02-2023 14.45,01-02-2023 15.06,2023-02-01 15:16:28,21.85,34.0
2023/09/05 14:12:00,05-09-2023 14.37,2023-09-05 14:51:16,25.3,31.0
31-01-2024 10.47,31-01-2024 11.02,2024-01-31 11:20:43,15.94,0.0
23-07-2024 09.00,23-07-2024 09.33,2024-07-23 09:38:58,33.82,52.0
01-03-2024 11.41,01-03-2024 12.06,2024-03-01 12:13:36,25.82,60.0
20-09-2024 09.39,20-09-2024 10.07,2024-09-20 10:10:58,28.6,53.0
14-05-2024 11.12,14-05-2024 11.41,2024-05-14 11:58:10,29.0,40.0
2024/02/07 09:22:00,07-02-2024 09.28,2024-02-07 09:32:54,6.1,13.0
2024/01/27 13:00:00,27-01-2024 13.01,2024-01-27 13:02:00,1.0,33.0
15-06-2023 10.09,15-06-2023 10.18,2023-06-15 10:20:16,9.82,21.0
03-04-2024 13.03,03-04-2024 13.30,2024-04-03 13:37:47,27.09,35.0
22-02-2023 14.38,22-02-2023 15.09,2023-02-22 15:31:09,31.14,51.0
14-04-2023 11.16,14-04-2023 11.39,2023-04-14 11:50:51,23.82,29.0
23-11-2024 12.55,23-11-2024 12.59,2024-11-23 13:00:00,4.0,22.0
01-03-2024 09.38,01-03-2024 09.59,2024-03-01 10:10:55,21.96,47.0
2023/11/29 13:44:00,29-11-2023 14.04,2023-11-29 14:16:50,20.45,26.0
2023/03/14 15:45:00,14-03-2023 15.46,2023-03-14 15:47:00,1.0,25.0
25-07-2023 10.30,25-07-2023 10.56,2023-07-25 11:06:51,26.24,58.0
27-02-2024 12.36,27-02-2024 12.59,2024-02-27 13:05:58,23.77,40.0
08-02-2023 14.10,08-02-2023 14.32,2023-02-08 14:36:11,22.02,27.0
09-09-2023 09.58,09-09-2023 10.22,2023-09-09 10:37:55,24.89,30.0
20-03-2023 09.32,20-03-2023 10.13,2023-03-20 10:22:55,41.42,44.0
19-06-2024 10.52,19-06-2024 11.18,2024-06-19 11:36:05,26.28,31.0
02-12-2024 12.13,02-12-2024 12.28,2024-12-02 12:33:33,15.19,23.0
2023/04/21 10:30:00,21-04-2023 10.58,2023-04-21 11:02:12,28.39,19.0
25-11-2023 12.30,25-11-2023 12.48,2023-11-25 12:57:09,18.81,26.0
20-01-2023 13.09,20-01-2023 13.30,2023-01-20 13:41:45,21.1,19.0
31-08-2023 10.38,31-08-2023 10.58,2023-08-31 11:05:16,20.48,37.0
2024/03/23 13:00:00,23-03-2024 13.01,2024-03-23 13:02:00,1.0,7.0
18-08-2023 12.20,18-08-2023 12.48,2023-08-18 13:02:25,28.38,28.0
21-08-2024 12.47,21-08-2024 12.54,2024-08-21 13:06:31,7.73,40.0
20-07-2023 12.34,20-07-2023 12.56,2023-07-20 13:07:12,22.48,46.0
22-05-2024 09.49,22-05-2024 10.10,2024-05-22 10:16:12,21.98,33.0
2023/03/07 13:55:00,07-03-2023 14.22,2023-03-07 14:39:12,27.2,52.0
02-12-2024 12.57,02-12-2024 13.13,2024-12-02 13:28:43,16.99,17.0
2023/12/21 09:12:00,21-12-2023 09.38,2023-12-21 09:50:17,26.38,63.0
30-11-2023 10.05,30-11-2023 10.19,2023-11-30 10:33:30,14.67,21.0
18-01-2023 13.50,18-01-2023 14.05,2023-01-18 14:22:36,15.65,28.0
27-07-2024 13.00,27-07-2024 13.01,2024-07-27 13:02:00,1.0,37.0
08-04-2023 12.17,08-04-2023 12.37,2023-04-08 12:46:04,20.15,18.0
19-06-2024 10.30,19-06-2024 10.48,2024-06-19 11:00:53,18.75,42.0
23-01-2024 10.50,23-01-2024 11.16,2024-01-23 11:28:13,26.67,166.0
26-08-2023 13.00,26-08-2023 13.01,2023-08-26 13:02:00,1.0,33.0
2024/08/03 10:48:00,03-08-2024 11.09,2024-08-03 11:16:28,21.42,30.0
2024/08/27 10:35:00,27-08-2024 10.47,2024-08-27 10:59:40,12.76,32.0
01-07-2024 13.09,01-07-2024 13.27,2024-07-01 13:36:14,18.37,33.0
05-04-2023 11.51,05-04-2023 12.12,2023-04-05 12:19:56,21.12,28.0
29-02-2024 10.03,29-02-2024 10.31,2024-02-29 10:35:06,28.71,48.0
29-12-2023 14.40,29-12-2023 15.10,2023-12-29 15:19:52,30.91,26.0
2024/04/26 15:28:00,26-04-2024 15.44,2024-04-26 15:45:00,16.0,43.0
,04-05-2024 11.06,2024-05-04 11:19:48,19.8,25.0
14-09-2023 10.40,14-09-2023 11.01,2023-09-14 11:11:47,21.19,40.0
26-09-2023 13.49,26-09-2023 14.10,2023-09-26 14:23:26,21.19,23.0
09-01-2023 14.31,09-01-2023 15.05,2023-01-09 15:08:48,34.27,47.0
21-10-2024 11.14,21-10-2024 11.29,2024-10-21 11:46:19,15.04,31.0
29-06-2023 14.36,29-06-2023 15.44,2023-06-29 15:45:00,68.0,48.0
07-02-2023 10.47,07-02-2023 11.06,2023-02-07 11:17:40,19.7,36.0
2024/01/09 10:47:00,09-01-2024 11.17,2024-01-09 11:27:47,30.06,166.0
2023/03/01 12:41:00,01-03-2023 12.45,2023-03-01 12:56:45,4.53,40.0
19-10-2024 12.23,19-10-2024 12.53,2024-10-19 13:00:00,30.6,31.0
02-10-2023 13.46,02-10-2023 14.04,2023-10-02 14:18:21,18.35,25.0
17-03-2023 11.37,17-03-2023 12.04,2023-03-17 12:19:58,600.0,36.0
16-06-2023 13.48,16-06-2023 14.05,2023-06-16 14:17:43,17.87,28.0
10-03-2023 14.47,10-03-2023 15.18,2023-03-10 15:33:50,31.12,42.0
2024/06/15 11:36:00,15-06-2024 12.07,2024-06-15 12:21:17,31.39,39.0
10-02-2024 10.59,10-02-2024 11.20,2024-02-10 11:30:30,21.44,51.0
13-04-2024 09.48,13-04-2024 10.00,2024-04-13 10:06:25,12.3,34.0
21-03-2024 12.30,21-03-2024 12.56,2024-03-21 13:01:00,26.08,40.0
20-11-2023 10.01,20-11-2023 10.10,2023-11-20 10:23:06,9.29,17.0
13-04-2023 13.41,13-04-2023 13.57,2023-04-13 14:10:39,16.75,25.0
12-11-2024 10.21,12-11-2024 10.41,2024-11-12 10:57:38,20.48,21.0
29-12-2023 14.01,29-12-2023 14.11,2023-12-29 14:19:04,10.71,146.0
13-01-2024 11.23,13-01-2024 11.48,2024-01-13 12:05:16,25.13,40.0
08-11-2024 14.46,08-11-2024 15.01,2024-11-08 15:11:01,15.09,42.0
01-06-2024 9.08,01-06-2024 09.36,2024-06-01 09:38:32,28.76,54.0
31-10-2024 14.56,31-10-2024 15.29,2024-10-31 15:39:23,33.18,220.0
03-11-2023 09.57,03-11-2023 10.25,2023-11-03 10:37:44,28.62,30.0
13-04-2024 11.14,13-04-2024 11.38,2024-04-13 11:51:15,24.97,17.0
2024/04/29 15:34:00,29-04-2024 15.44,2024-04-29 15:45:00,10.0,35.0
25-05-2024 10.01,25-05-2024 10.19,2024-05-25 10:29:22,18.93,32.0
21-05-2024 14.15,21-05-2024 14.27,2024-05-21 14:38:26,12.39,17.0
29-08-2023 10.53,29-08-2023 11.13,2023-08-29 11:23:19,20.59,32.0
14-02-2024 12.56,14-02-2024 13.23,2024-02-14 13:37:19,27.08,41.0
02-04-2024 10.59,02-04-2024 11.26,2024-04-02 11:36:40,27.48,30.0
12-05-2023 13.06,12-05-2023 13.28,2023-05-12 13:37:50,22.9,15.0
28-08-2024 10.11,28-08-2024 10.33,2024-08-28 10:40:59,22.22,21.0
01-04-2023 09.27,01-04-2023 09.46,2023-04-01 09:58:17,19.06,37.0
05-04-2023 13.44,05-04-2023 13.57,2023-04-05 14:10:03,13.58,32.0
19-04-2024 12.13,19-04-2024 12.27,2024-04-19 12:32:27,14.65,23.0
2024/10/15 11:09:00,15-10-2024 11.25,2024-10-15 11:33:59,16.99,32.0
08-08-2023 12.36,08-08-2023 12.43,2023-08-08 12:53:45,7.16,40.0
21-08-2023 10.27,21-08-2023 10.39,2023-08-21 10:54:26,12.98,32.0
24-02-2023 10.43,24-02-2023 10.44,2023-02-24 10:45:35,1.43,32.0
,26-08-2023 13.01,2023-08-26 13:02:00,1.0,33.0
22-05-2024 09.29,22-05-2024 09.46,2024-05-22 10:01:06,17.26,36.0
27-04-2024 10.23,27-04-2024 10.41,2024-04-27 10:53:49,18.48,20.0
05-02-2024 09.55,05-02-2024 12.03,2024-02-05 12:13:56,128.02,28.0
08-04-2023 12.06,08-04-2023 12.46,2023-04-08 12:50:01,40.49,44.0
28-09-2024 13.00,28-09-2024 13.01,2024-09-28 13:02:00,1.0,27.0
14-03-2024 10.11,14-03-2024 10.38,2024-03-14 10:49:30,27.15,25.0
26-09-2023 09.31,26-09-2023 09.51,2023-09-26 10:09:13,20.85,45.0
09-02-2024 10.14,09-02-2024 10.26,2024-02-09 10:37:54,12.81,22.0
16-08-2024 15.44,16-08-2024 15.44,2024-08-16 15:45:00,0.0,25.0
20-02-2023 14.50,20-02-2023 15.03,2023-02-20 15:12:39,13.96,12.0
2023/09/12 14:38:00,12-09-2023 14.58,2023-09-12 15:10:27,20.93,37.0
04-04-2023 12.49,04-04-2023 13.11,2023-04-04 13:26:55,22.31,17.0
21-11-2024 11.38,21-11-2024 12.05,2024-11-21 12:11:25,27.03,42.0
19-10-2023 09.35,19-10-2023 10.01,2023-10-19 10:12:25,26.09,47.0
16-02-2024 14.56,16-02-2024 15.21,2024-02-16 15:31:13,25.4,36.0
2023/06/01 14:04:00,01-06-2023 14.12,2023-06-01 14:27:33,8.38,20.0
06-09-2024 14.13,06-09-2024 14.31,2024-09-06 14:43:54,18.89,38.0
20-10-2023 12.27,20-10-2023 12.45,2023-10-20 12:52:42,18.02,33.0
16-01-2023 10.54,16-01-2023 11.16,2023-01-16 11:30:09,22.92,29.0
2023/08/05 10:24:00,05-08-2023 10.41,2023-08-05 10:53:30,17.57,32.0
30-08-2024 09.31,30-08-2024 09.52,2024-08-30 10:03:53,21.37,46.0
15-01-2024 10.44,15-01-2024 11.09,2024-01-15 11:17:08,25.1,56.0
10-10-2023 10.55,10-10-2023 11.15,2023-10-10 11:24:44,20.66,29.0
09-07-2024 13.14,09-07-2024 13.18,2024-07-09 13:26:40,4.88,6.0
02-06-2023 12.12,02-06-2023 12.42,2023-06-02 12:58:33,30.6,38.0
26-12-2023 14.17,26-12-2023 14.33,2023-12-26 14:55:12,16.77,17.0
30-08-2023 12.41,30-08-2023 13.00,2023-08-30 13:10:14,19.73,45.0
30-03-2023 09.46,30-03-2023 10.06,2023-03-30 10:19:01,20.66,38.0
18-03-2023 13.00,18-03-2023 13.01,2023-03-18 13:02:00,1.0,26.0
09-07-2024 13.52,09-07-2024 14.03,2024-07-09 14:17:07,11.6,25.0
16-04-2024 11.27,16-04-2024 11.46,2024-04-16 11:55:10,19.86,30.0
13-05-2024 09.18,13-05-2024 09.44,2024-05-13 09:55:50,26.73,21.0
13-04-2023 13.48,13-04-2023 14.06,2023-04-13 14:22:29,18.62,25.0
2023/03/16 15:42:00,16-03-2023 15.44,2023-03-16 15:45:00,2.0,25.0
29-04-2024 13.35,29-04-2024 13.57,2024-04-29 14:02:38,22.74,37.0
23-10-2023 14.12,23-10-2023 14.21,2023-10-23 14:30:39,9.89,14.0
2023/09/06 09:53:00,06-09-2023 10.12,2023-09-06 10:26:03,19.08,32.0
,15-09-2023 15.44,2023-09-15 15:45:00,7.0,35.0
15-01-2024 12.00,15-01-2024 12.22,2024-01-15 12:26:32,22.45,31.0
07-09-2023 11.00,07-09-2023 11.22,2023-09-07 11:34:31,22.17,24.0
04-10-2023 10.52,04-10-2023 11.04,2023-10-04 11:05:18,12.31,37.0
14-01-2023 12.47,14-01-2023 12.59,2023-01-14 13:00:00,12.0,40.0
09-10-2024 09.45,09-10-2024 10.02,2024-10-09 10:14:06,17.58,19.0
06-05-2023 12.34,06-05-2023 12.41,2023-05-06 12:47:35,7.76,40.0
30-09-2024 09.18,30-09-2024 09.54,2024-09-30 09:57:57,36.53,55.0
2024/05/03 10:31:00,03-05-2024 10.48,2024-05-03 11:06:30,17.44,0.0
14-06-2024 15.16,14-06-2024 15.44,2024-06-14 15:45:00,28.23,34.0
28-08-2023 10.44,28-08-2023 11.07,2023-08-28 11:18:35,23.95,40.0
2023/08/03 13:22:00,03-08-2023 13.38,2023-08-03 13:46:17,16.69,17.0
30-08-2023 14.29,30-08-2023 14.49,2023-08-30 15:06:57,20.02,27.0
2023/06/14 14:36:00,14-06-2023 14.54,2023-06-14 15:10:18,18.18,36.0
01-11-2024 11.28,01-11-2024 12.01,2024-11-01 12:09:43,33.25,59.0
29-06-2024 10.53,29-06-2024 11.16,2024-06-29 11:26:07,23.57,215.0
08-04-2024 10.30,08-04-2024 10.55,2024-04-08 11:09:47,25.07,31.0
05-07-2023 14.22,05-07-2023 14.52,2023-07-05 15:07:06,30.4,51.0
01-07-2024 12.20,01-07-2024 12.40,2024-07-01 12:53:34,20.91,31.0
2023/02/17 15:05:00,17-02-2023 15.33,2023-02-17 15:42:31,28.27,25.0
2023/02/18 13:00:00,18-02-2023 13.01,2023-02-18 13:02:00,1.0,32.0
01-03-2024 15.45,01-03-2024 15.46,2024-03-01 15:47:00,1.0,25.0
22-02-2024 14.00,22-02-2024 14.22,2024-02-22 14:39:38,22.49,32.0
10-06-2023 09.57,10-06-2023 10.15,2023-06-10 10:22:25,18.7,28.0
2024/01/09 14:44:00,09-01-2024 15.02,2024-01-09 15:11:26,18.39,37.0
06-01-2024 13.00,06-01-2024 13.01,2024-01-06 13:02:00,1.0,22.0
2023/10/14 13:00:00,14-10-2023 13.01,2023-10-14 13:02:00,1.0,26.0
29-07-2024 14.51,29-07-2024 15.19,2024-07-29 15:24:54,28.7,42.0
29-09-2023 12.01,29-09-2023 12.18,2023-09-29 12:28:40,17.7,34.0
23-05-2023 12.35,23-05-2023 13.01,2023-05-23 13:10:30,26.79,0.0
23-10-2024 12.06,23-10-2024 12.24,2024-10-23 12:37:05,18.35,25.0
05-05-2023 10.20,05-05-2023 10.42,2023-05-05 10:54:08,22.57,58.0
2023/12/15 10:12:00,15-12-2023 10.26,2023-12-15 10:38:00,14.78,22.0
